Model,Target,Sources,N_sources,p,Feasible,SNPs_used,Levant_prop,Levant_se,Anatolia_prop,Anatolia_se,Iran_prop,Iran_se,Outgroup_set,Mesopotamia_prop,Mesopotamia_se,ZagrosMeso_prop,ZagrosMeso_se,Significant_props
3way_Levant_JordanBaja_Anatolia_Catalhoyuk_ZagrosMeso_IranZagros_IraqMerged_out5,Israel_C.AG,Levant + Anatolia + ZagrosMeso,3,0.9686636445357342,True,268536,0.4092808192174981,0.04877203069137355,0.4704292535295748,0.05595903260867859,,,out5,,,0.1202899272529271,0.0313895174683861,True
3way_Levant_Israel_Anatolia_Catalhoyuk_Meso_Mardin_out2,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.9675600326718395,True,112753,0.445862545534477,0.07367683206513823,0.293835477302847,0.06764331799236599,,,out2,0.2603019771626761,0.0791448180363973,,,True
3way_Levant_JordanBaja_Anatolia_Catalhoyuk_Iran_Wezmeh_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.9618856654778084,True,266985,0.4050186505449966,0.04992100302793474,0.4770003138135436,0.05626825608758664,0.1179810356414599,0.03115540902795767,out5,,,,,True
3way_Levant_JordanMerged_Anatolia_Catalhoyuk_Meso_PPNA_out4,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.9570870210095219,True,208278,0.3432108947321403,0.2016917618514765,0.3975222964401432,0.1322903439368661,,,out4,0.2592668088277165,0.104078781866786,,,True
3way_Levant_Jordan_Anatolia_Catalhoyuk_Meso_PPNA_out5,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.9521423997034493,True,127585,0.5025558032744679,0.05346488748518104,0.2559030761171491,0.07507015333462908,,,out5,0.2415411206083831,0.05661194127803207,,,True
3way_Levant_Israel_Anatolia_Barcin_Meso_Mardin_out3,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.9507795951089941,True,523198,0.2183883322252488,0.1137492488031682,0.3689709753406462,0.07663064346602246,,,out3,0.4126406924341051,0.08121496963592553,,,True
3way_Levant_JordanBaja_Anatolia_Catalhoyuk_Meso_IraqMerged_out2,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.9498835608455157,True,135541,0.3666021182257074,0.05247184054589278,0.3756862226429936,0.07694243809680529,,,out2,0.257711659131299,0.06178300938294407,,,True
3way_Levant_Jordan_Anatolia_Catalhoyuk_Meso_PPNA_out2,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.94831129265133,True,129689,0.5024066469894403,0.05374477029767479,0.2541217780867908,0.07198460423943914,,,out2,0.243471574923769,0.05183376161149489,,,True
3way_Levant_JordanMerged_Anatolia_Barcin_Meso_Mardin_out4,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.9387837006918108,True,485797,0.3248432239453276,0.1122353003580769,0.3205948321437383,0.07064777802444246,,,out4,0.3545619439109341,0.07669447076625685,,,True
3way_Levant_JordanMerged_Anatolia_Barcin_Meso_Mardin_out5,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.9339279782380094,True,366079,0.263370172610118,0.05550902074750211,0.3492135681519348,0.04767740663939163,,,out5,0.3874162592379471,0.06643769592965076,,,True
3way_Levant_Jordan_Anatolia_Catalhoyuk_Meso_IraqMerged_out2,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.9332901343169114,True,137724,0.5210786242269075,0.05286249537335572,0.2357245818581359,0.07033466320150648,,,out2,0.2431967939149566,0.04837586067598804,,,True
3way_Levant_Jordan_Anatolia_Barcin_Meso_Mardin_out4,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.9326336464878227,True,379492,0.3899437518111655,0.1170609230905601,0.2329580938379096,0.08278934932244374,,,out4,0.3770981543509249,0.07058773636939854,,,True
3way_Levant_JordanBaja_Anatolia_Catalhoyuk_ZagrosMeso_Tepe_Shanidar_out4,Israel_C.AG,Levant + Anatolia + ZagrosMeso,3,0.9313349856331383,True,337105,0.3812912506829051,0.1494423900715916,0.5266630015146148,0.1088828532835469,,,out4,,,0.09204574780248004,0.05959947647023532,True
3way_Levant_JordanBaja_Anatolia_Catalhoyuk_Iran_TepeAbdul_out4,Israel_C.AG,Levant + Anatolia + Iran,3,0.9297502047939026,True,336245,0.3847003415792487,0.1500158146916067,0.5247606007316108,0.1094684578045181,0.09053905768914061,0.05917321210773949,out4,,,,,True
3way_Levant_JordanMerged_Anatolia_Catalhoyuk_Meso_IraqMerged_out2,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.9270861866284832,True,175143,0.4253071313649844,0.05132978581161125,0.3239569006673113,0.07061593801897884,,,out2,0.2507359679677044,0.04895725840910575,,,True
3way_Levant_JordanMerged_Anatolia_Barcin_Meso_Mardin_out3,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.9228357789533533,True,493117,0.3121680340279458,0.1232553290119104,0.3281642248698572,0.076319372210699,,,out3,0.3596677411021971,0.08050612041061661,,,True
3way_Levant_JordanBaja_Anatolia_Catalhoyuk_ZagrosMeso_GanjDareh_Shanidar_out4,Israel_C.AG,Levant + Anatolia + ZagrosMeso,3,0.9185170428676681,True,352094,0.4215199713588954,0.1360487801730161,0.4890934662897739,0.09372634550546018,,,out4,,,0.08938656235133065,0.06265417580410593,True
3way_Levant_JordanMerged_Anatolia_Catalhoyuk_Meso_IraqMerged_out4,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.9179510794629933,True,220976,0.3382421557612775,0.2120975892965922,0.4069327537393789,0.1405764028512763,,,out4,0.2548250904993436,0.1046896636136259,,,True
3way_Levant_JordanBaja_Anatolia_Catalhoyuk_Iran_GanjDareh_out4,Israel_C.AG,Levant + Anatolia + Iran,3,0.9164894996012759,True,352057,0.4220760915343036,0.1360203140501564,0.4893832129568227,0.09395234824601473,0.0885406955088736,0.06228981238447909,out4,,,,,True
3way_Levant_Israel_Anatolia_Barcin_Meso_Mardin_out4,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.9132199047350391,True,515558,0.2407855697723372,0.1126903233332091,0.3541493895576487,0.07339941272646212,,,out4,0.4050650406700141,0.08224982282943645,,,True
3way_Levant_Jordan_Anatolia_Catalhoyuk_Meso_IraqMerged_out5,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.9078080076511633,True,135487,0.513114495076002,0.05370427847548634,0.2512195095345435,0.07369675260809515,,,out5,0.2356659953894544,0.05236705228177994,,,True
3way_Levant_Jordan_Anatolia_Barcin_Meso_Mardin_out3,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.9041624430344377,True,385331,0.413945828121737,0.1308103460315748,0.2091146157526335,0.09336422008315465,,,out3,0.3769395561256296,0.07237370646190844,,,True
3way_Levant_JordanBaja_Anatolia_Catalhoyuk_Iran_SehGabi_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.8945078526386769,True,265096,0.3961223573216081,0.04586916291149646,0.419173111998447,0.05867049866150567,0.184704530679945,0.04530517349304939,out5,,,,,True
3way_Levant_JordanBaja_Anatolia_Catalhoyuk_Iran_GanjDareh_Tepe_out4,Israel_C.AG,Levant + Anatolia + Iran,3,0.8878533512152808,True,354467,0.4168785102708469,0.1378952344890379,0.4973091990806602,0.09713917325455088,0.08581229064849283,0.06023633127230724,out4,,,,,True
3way_Levant_JordanMerged_Anatolia_Catalhoyuk_Meso_IraqMerged_out3,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.8825775728913704,True,224597,0.4385589781510061,0.1789305351585838,0.3261638625487899,0.1114972651768862,,,out3,0.235277159300204,0.09531696639521924,,,True
3way_Levant_Jordan_Anatolia_Catalhoyuk_Meso_PPNA_out3,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.8671207630685199,True,163795,0.4847745106921388,0.2007868336953583,0.2980193084649939,0.1514908583027891,,,out3,0.2172061808428672,0.0866922232554788,,,True
3way_Levant_Jordan_Anatolia_Catalhoyuk_Meso_PPNA_out4,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.8666541819425231,True,161128,0.4738664494756026,0.2212670466291565,0.3147942610205365,0.1737342512461468,,,out4,0.2113392895038609,0.08993515045441285,,,True
3way_Levant_JordanBaja_Anatolia_Catalhoyuk_Iran_ZagrosMerged_out4,Israel_C.AG,Levant + Anatolia + Iran,3,0.866601799198541,True,354999,0.4081762844262011,0.1432096262537656,0.5024763392970907,0.09992289372966293,0.08934737627670825,0.06206550720292847,out4,,,,,True
3way_Levant_JordanBaja_Anatolia_Catalhoyuk_ZagrosMeso_IranZagros_IraqMerged_out4,Israel_C.AG,Levant + Anatolia + ZagrosMeso,3,0.8658931795754766,True,355137,0.4058632767421215,0.1444057346717068,0.5011500948483315,0.09932049345946838,,,out4,,,0.09298662840954694,0.06445048563527371,True
3way_Levant_Jordan_Anatolia_Catalhoyuk_Iran_GanjDareh_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.862910784931758,True,271637,0.5218792791845992,0.06584545260311415,0.3367723200753081,0.07757204312283222,0.1413484007400928,0.02593883609484608,out5,,,,,True
3way_Levant_JordanBaja_Anatolia_Catalhoyuk_Iran_Tepe_Wezmeh_out4,Israel_C.AG,Levant + Anatolia + Iran,3,0.8626030246500865,True,353869,0.4016309940312926,0.1488419231535079,0.5098545449619959,0.1038762510968441,0.08851446100671152,0.06237008568127086,out4,,,,,True
3way_Levant_Jordan_Anatolia_Catalhoyuk_ZagrosMeso_GanjDareh_Shanidar_out5,Israel_C.AG,Levant + Anatolia + ZagrosMeso,3,0.850009097005756,True,271659,0.5214191038825915,0.06601843203352638,0.3368122313287988,0.0778328099827533,,,out5,,,0.1417686647886097,0.02603337200371336,True
3way_Levant_Israel_Anatolia_Barcin_Meso_Mardin_out2,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.8491822381888601,True,394572,0.3026936980586749,0.07054248762498486,0.3026160591088847,0.05504772190710271,,,out2,0.3946902428324405,0.071028796502442,,,True
3way_Levant_JordanBaja_Anatolia_Catalhoyuk_Iran_Wezmeh_out4,Israel_C.AG,Levant + Anatolia + Iran,3,0.8461931170158918,True,353035,0.396143164698561,0.1603868793564949,0.5130551822314812,0.1081311632459145,0.0908016530699579,0.06926812318564893,out4,,,,,True
3way_Levant_JordanMerged_Anatolia_Catalhoyuk_Iran_GanjDareh_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.836660740330148,True,350960,0.416275088148297,0.06160170639453766,0.4425759374070099,0.07055936100961023,0.1411489744446931,0.02684269544040441,out5,,,,,True
3way_Levant_Jordan_Anatolia_Barcin_Iran_GanjDareh_Tepe_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.8358469020617052,True,554062,0.4424608516530332,0.02315816834081794,0.3707722896455608,0.03229678663837171,0.186766858701406,0.01675953513416723,out5,,,,,True
3way_Levant_Jordan_Anatolia_Barcin_Iran_TepeAbdul_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.830402591175636,True,539561,0.450303277350119,0.02600712294838207,0.3684343474550854,0.03538146126305441,0.181262375194795,0.01671221184326108,out2,,,,,True
3way_Levant_Jordan_Anatolia_Catalhoyuk_Meso_Shanidar_out2,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.8302592877434303,True,40228,0.5612750368026068,0.1410141567837205,0.3148906717545893,0.2007385146589866,,,out2,0.1238342914428039,0.0819209066847309,,,True
3way_Levant_JordanMerged_Anatolia_Catalhoyuk_ZagrosMeso_GanjDareh_Shanidar_out5,Israel_C.AG,Levant + Anatolia + ZagrosMeso,3,0.8280506926128789,True,350989,0.4158626338847708,0.06163501867669318,0.4423808268277687,0.07060904973885775,,,out5,,,0.1417565392874605,0.02692007164471138,True
3way_Levant_Israel_Anatolia_Catalhoyuk_Meso_Mardin_out5,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.8219033887533441,True,110858,0.4349119242008421,0.07660887894088261,0.3243192128497331,0.08167243660443846,,,out5,0.2407688629494248,0.08764499355145716,,,True
3way_Levant_Jordan_Anatolia_Catalhoyuk_Meso_IraqMerged_out3,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.8206488143328186,True,173790,0.546531586845023,0.1808056170344137,0.2449332185384663,0.1421382391046487,,,out3,0.2085351946165108,0.07827877201270186,,,True
3way_Levant_Jordan_Anatolia_Barcin_Iran_TepeAbdul_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.8095930438602571,True,532550,0.4448472983531539,0.02425913236847711,0.3782727223343575,0.03245326861366711,0.1768799793124887,0.01619747951305852,out5,,,,,True
3way_Levant_JordanMerged_Anatolia_Catalhoyuk_Iran_GanjDareh_Tepe_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.8081637181941927,True,352448,0.4141953893395751,0.06215996667328949,0.4472013503809629,0.07002292705974768,0.138603260279462,0.02566389856811091,out5,,,,,True
3way_Levant_Jordan_Anatolia_Catalhoyuk_Meso_IraqMerged_out4,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.8071253882251491,True,170960,0.4786445537426038,0.2123084174663693,0.3112171106840683,0.1677892322820059,,,out4,0.2101383355733278,0.08574854853097152,,,True
3way_Levant_JordanBaja_Anatolia_Catalhoyuk_Iran_HajjiFiruz_out4,Israel_C.AG,Levant + Anatolia + Iran,3,0.8058202596980785,True,350499,0.4167112602349829,0.146847205662171,0.4310150995886655,0.07943994207172134,0.1522736401763516,0.1201023219886267,out4,,,,,True
3way_Levant_JordanBaja_Anatolia_Catalhoyuk_Iran_HajjiFiruz_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.8050084427350641,True,266632,0.3982716827038975,0.04459228760048084,0.3991986826884963,0.06593331395161221,0.2025296346076062,0.05379437351685148,out5,,,,,True
3way_Levant_Jordan_Anatolia_Catalhoyuk_Iran_TepeAbdul_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.8047118894112733,True,260309,0.5070432830418264,0.07400337128514978,0.3699672302374004,0.08594537467401066,0.1229894867207732,0.0264193613232237,out5,,,,,True
3way_Levant_Jordan_Anatolia_Barcin_ZagrosMeso_Tepe_Shanidar_out2,Israel_C.AG,Levant + Anatolia + ZagrosMeso,3,0.8035750043741274,True,540331,0.4494197980585163,0.02594440844367447,0.36727174979364,0.03540907431409445,,,out2,,,0.1833084521478437,0.01683038061113838,True
3way_Levant_Jordan_Anatolia_Barcin_Iran_GanjDareh_Tepe_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.802402355732875,True,561403,0.4457115738896386,0.02491986588815573,0.3642358671013996,0.03506726612606529,0.1900525590089619,0.01718937393163579,out2,,,,,True
3way_Levant_JordanBaja_Anatolia_Catalhoyuk_Iran_SehGabi_out4,Israel_C.AG,Levant + Anatolia + Iran,3,0.8015278797010807,True,348195,0.4493953302749029,0.1331119334882183,0.4315945515755292,0.08211035141247804,0.1190101181495678,0.08971639775648668,out4,,,,,True
3way_Levant_Jordan_Anatolia_Barcin_Iran_ZagrosMerged_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.7996708239015213,True,554959,0.4412635495273122,0.02300001463596919,0.3714517120783151,0.03206054420575966,0.1872847383943727,0.01667372865169584,out5,,,,,True
3way_Levant_JordanMerged_Anatolia_Catalhoyuk_Iran_TepeAbdul_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.7992788537948513,True,335676,0.411693567129562,0.06567580249390641,0.458803874021215,0.07363578215886908,0.129502558849223,0.02591728509960299,out5,,,,,True
3way_Levant_Jordan_Anatolia_Barcin_ZagrosMeso_Tepe_Shanidar_out5,Israel_C.AG,Levant + Anatolia + ZagrosMeso,3,0.798877716413721,True,533326,0.443713649275073,0.02421570731889857,0.3777712356976566,0.03250079031150156,,,out5,,,0.1785151150272704,0.01630881867089965,True
3way_Levant_Jordan_Anatolia_Catalhoyuk_ZagrosMeso_Tepe_Shanidar_out5,Israel_C.AG,Levant + Anatolia + ZagrosMeso,3,0.7968004715006636,True,260912,0.5070339805454733,0.0754105749703832,0.3686839500122698,0.08798659822972825,,,out5,,,0.1242820694422569,0.02688964188007047,True
3way_Levant_JordanBaja_Anatolia_Catalhoyuk_Meso_Cayonu_out5,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.7966423672718113,True,182487,0.3257771902707199,0.04395687967144748,0.1861874410194956,0.09503069858518877,,,out5,0.4880353687097845,0.1026482968031406,,,True
3way_Levant_Jordan_Anatolia_Barcin_ZagrosMeso_IranZagros_IraqMerged_out5,Israel_C.AG,Levant + Anatolia + ZagrosMeso,3,0.7962989427353842,True,555146,0.4392528067103864,0.02292253314470797,0.3673311600536001,0.03232763235882984,,,out5,,,0.1934160332360136,0.0171549147211585,True
3way_Levant_Jordan_Anatolia_Catalhoyuk_Iran_GanjDareh_Tepe_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.7904225897213123,True,272726,0.5178598553869634,0.06842431106387693,0.3457332286480584,0.07988481185617749,0.1364069159649781,0.02539969652335645,out5,,,,,True
3way_Levant_Jordan_Anatolia_Barcin_Iran_ZagrosMerged_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.7833321975422872,True,562299,0.4447029822247507,0.02468414036085341,0.3646710022304055,0.03471862363297122,0.1906260155448436,0.01706461157533808,out2,,,,,True
3way_Levant_Jordan_Anatolia_Barcin_ZagrosMeso_IranZagros_IraqMerged_out2,Israel_C.AG,Levant + Anatolia + ZagrosMeso,3,0.7829705201951789,True,562485,0.4427551598246278,0.02458260022849179,0.360314880702588,0.03500017022726074,,,out2,,,0.1969299594727842,0.01757335052345314,True
3way_Levant_JordanMerged_Anatolia_Catalhoyuk_ZagrosMeso_Tepe_Shanidar_out5,Israel_C.AG,Levant + Anatolia + ZagrosMeso,3,0.782432555805671,True,336492,0.4099913757326825,0.066280381419913,0.4594365856149474,0.07445282584798195,,,out5,,,0.1305720386523701,0.02620401715014965,True
3way_Levant_Jordan_Anatolia_Barcin_Iran_Tepe_Wezmeh_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.7741294952305091,True,560674,0.442801025439178,0.02472800395557779,0.3699999829971132,0.03436307232037865,0.1871989915637089,0.01670255489680036,out2,,,,,True
3way_Levant_JordanMerged_Anatolia_Catalhoyuk_Iran_ZagrosMerged_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.772982107435681,True,352830,0.4110604739789426,0.06284280228608526,0.4501600700546764,0.07054913101712906,0.138779455966381,0.02581159948644946,out5,,,,,True
3way_Levant_JordanBaja_Anatolia_Catalhoyuk_Meso_Cayonu_out2,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.770505949204326,True,185456,0.3336480926268752,0.04585704090893715,0.1793608659070575,0.09055941519434062,,,out2,0.4869910414660674,0.1040169111762226,,,True
3way_Levant_Jordan_Anatolia_Barcin_Iran_Tepe_Wezmeh_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.7644481585706023,True,553326,0.4373063137167572,0.02312555215060103,0.3800417885392939,0.03166364933997667,0.1826518977439489,0.01623968598469281,out5,,,,,True
3way_Levant_JordanMerged_Anatolia_Catalhoyuk_ZagrosMeso_IranZagros_IraqMerged_out5,Israel_C.AG,Levant + Anatolia + ZagrosMeso,3,0.7627767631812046,True,352970,0.4102365312562536,0.06249068820324059,0.4466670134390077,0.07048842628826683,,,out5,,,0.1430964553047387,0.02649154644249615,True
3way_Levant_Israel_Anatolia_Barcin_Meso_Mardin_out5,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.7617196616298542,True,388894,0.3208928775011872,0.07065110715197372,0.2911106181848228,0.05381830844044013,,,out5,0.3879965043139901,0.07307186686320004,,,True
3way_Levant_Jordan_Anatolia_Catalhoyuk_Iran_ZagrosMerged_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.7550932779056432,True,273010,0.5143417614546799,0.06930710525523062,0.3495689790850534,0.08073722348557599,0.1360892594602667,0.02555782781770911,out5,,,,,True
3way_Levant_JordanBaja_Anatolia_Catalhoyuk_Iran_SehGabi_out3,Israel_C.AG,Levant + Anatolia + Iran,3,0.7544442521594,True,353710,0.4786255216710014,0.1234620075994556,0.4057771270445466,0.07602402119276824,0.1155973512844519,0.0870495202547579,out3,,,,,True
3way_Levant_Jordan_Anatolia_Barcin_Iran_GanjDareh_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.7522818330344514,True,550069,0.4418147194424122,0.02327204135217545,0.363963442438877,0.03260027324701295,0.1942218381187109,0.01751467316966185,out5,,,,,True
3way_Levant_Israel_Anatolia_Catalhoyuk_Meso_Shanidar_out3,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.7508002322400673,True,72819,0.4075171896066813,0.1451620130354942,0.3661246099765907,0.114024484481422,,,out3,0.226358200416728,0.09637978760292606,,,True
