Model,Target,Sources,N_sources,p,Feasible,SNPs_used,Levant_prop,Levant_se,Anatolia_prop,Anatolia_se,Iran_prop,Iran_se,Outgroup_set,Mesopotamia_prop,Mesopotamia_se,ZagrosMeso_prop,ZagrosMeso_se,Significant_props
3way_Levant_Israel_Anatolia_Barcin_Iran_SehGabi_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.1009217478230469,True,628025,0.511712951326955,0.03938182090243591,0.2890301108038189,0.05291470111516902,0.1992569378692261,0.03451654417563787,out2,,,,,True
3way_Levant_Israel_Anatolia_Barcin_Iran_HajjiFiruz_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.08449573445584276,True,631729,0.5172479514205095,0.04018069189924538,0.2276465377101999,0.06071647990277918,0.2551055108692906,0.04446930193221647,out2,,,,,True
3way_Levant_JordanMerged_Anatolia_Barcin_Meso_Shanidar_out5,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.07173911710017818,True,334851,0.4706700108096623,0.04790131511454424,0.2932881448773045,0.06068891119260924,,,out5,0.2360418443130333,0.05115070072804304,,,True
3way_Levant_Israel_Anatolia_Barcin_Iran_SehGabi_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.07031254956766785,True,620463,0.5043499192195803,0.03804002090772864,0.3049809041919201,0.05005741143988189,0.1906691765884997,0.03401983752452852,out5,,,,,True
3way_Levant_Jordan_Anatolia_Barcin_Meso_Shanidar_out5,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.06833928893013963,True,254736,0.5773623083317221,0.05958488520075121,0.1773131033926653,0.07440211087598596,,,out5,0.2453245882756127,0.05450608944457379,,,True
3way_Levant_JordanBaja_Anatolia_Barcin_Meso_Shanidar_out5,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.06793657819310125,True,250314,0.4075474528219524,0.04384886061915033,0.3992368966379584,0.06360506339994089,,,out5,0.1932156505400891,0.0534155016012503,,,True
3way_Levant_Jordan_Anatolia_Barcin_Meso_Shanidar_out2,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.06740052282000636,True,258747,0.5827331131050857,0.06046337166736445,0.1702107736859537,0.07712158829715077,,,out2,0.2470561132089606,0.05391156690836348,,,True
3way_Levant_JordanMerged_Anatolia_Barcin_Meso_Shanidar_out2,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.06277527308865369,True,340066,0.4705653913857122,0.04829786489491137,0.292689811547867,0.06278276441885017,,,out2,0.2367447970664208,0.05054599644728026,,,True
3way_Levant_JordanBaja_Anatolia_Barcin_Meso_Shanidar_out2,Israel_C.AG,Levant + Anatolia + Mesopotamia,3,0.05363972966379849,True,254264,0.4101166426805796,0.04504371652109416,0.4001482969544076,0.06582849869053245,,,out2,0.1897350603650128,0.0527565647370293,,,True
3way_Levant_Israel_Anatolia_Barcin_Iran_HajjiFiruz_out5,Israel_C.AG,Levant + Anatolia + Iran,3,0.05301172187928939,True,624095,0.5088665898375662,0.03868668506346801,0.2488092145340966,0.05798281862163184,0.2423241956283372,0.04424382545820302,out5,,,,,True
3way_Levant_Israel_Anatolia_Barcin_Iran_GanjDareh_Tepe_out2,Israel_C.AG,Levant + Anatolia + Iran,3,0.05182909134478066,True,640143,0.5464858885186453,0.04245872004323144,0.3359927032494721,0.05152729053807656,0.1175214082318827,0.02215041132050664,out2,,,,,True
